Seed,Solucion Empleada,Problema,Tiempo,Nodos
5,Particle-swarp-optimization70-5it,"hs102
",7437.26161401,1014414
1,Particle-swarp-optimization70-5it,"hs103
",1905.78897701,265652
2,Particle-swarp-optimization70-5it,"hs103
",1845.32433001,255834
3,Particle-swarp-optimization70-5it,"hs103
",1744.75204101,241714
4,Particle-swarp-optimization70-5it,"hs103
",1868.21771201,258554
5,Particle-swarp-optimization70-5it,"hs103
",1747.70633301,262906
1,Particle-swarp-optimization70-5it,"hs108
",272.231951001,47382
2,Particle-swarp-optimization70-5it,"hs108
",287.469618001,50610
3,Particle-swarp-optimization70-5it,"hs108
",262.290688001,45520
4,Particle-swarp-optimization70-5it,"hs108
",266.645701001,44284
5,Particle-swarp-optimization70-5it,"hs108
",220.244074001,39440
1,Particle-swarp-optimization70-5it,"hs113
",24.7871730001,4028
2,Particle-swarp-optimization70-5it,"hs113
",20.6163800001,3342
3,Particle-swarp-optimization70-5it,"hs113
",23.5590020001,3740
4,Particle-swarp-optimization70-5it,"hs113
",23.4532250001,3734
5,Particle-swarp-optimization70-5it,"hs113
",23.7797470001,3856
1,Particle-swarp-optimization70-5it,"dualc5
",146.923870001,54936
2,Particle-swarp-optimization70-5it,"dualc5
",145.910885001,54752
3,Particle-swarp-optimization70-5it,"dualc5
",142.991902001,53860
4,Particle-swarp-optimization70-5it,"dualc5
",142.158924001,53048
5,Particle-swarp-optimization70-5it,"dualc5
",145.338923001,54186
1,Particle-swarp-optimization70-5it,"dualc8
",1322.70505001,193396
2,Particle-swarp-optimization70-5it,"dualc8
",1247.27267101,187386
3,Particle-swarp-optimization70-5it,"dualc8
",1181.74164101,188086
4,Particle-swarp-optimization70-5it,"dualc8
",1204.64965201,187206
5,Particle-swarp-optimization70-5it,"dualc8
",1198.67274801,189320
1,Particle-swarp-optimization70-5it,"mistake
",2309.46082801,463886
2,Particle-swarp-optimization70-5it,"mistake
",2374.00423001,481790
3,Particle-swarp-optimization70-5it,"mistake
",2369.54328101,460980
4,Particle-swarp-optimization70-5it,"mistake
",2433.49201401,491594
5,Particle-swarp-optimization70-5it,"mistake
",2352.33911401,480024
1,Particle-swarp-optimization70-5it,"odfits
",61.4819780001,18054
2,Particle-swarp-optimization70-5it,"odfits
",59.8717830001,17832
3,Particle-swarp-optimization70-5it,"odfits
",61.3132620001,18042
4,Particle-swarp-optimization70-5it,"odfits
",61.9192050001,18174
5,Particle-swarp-optimization70-5it,"odfits
",61.8290580001,18396
1,Particle-swarp-optimization70-5it,ex2_1_9bis,166.484164001,74828
2,Particle-swarp-optimization70-5it,ex2_1_9bis,166.051166001,74872
3,Particle-swarp-optimization70-5it,ex2_1_9bis,172.008985001,75432
4,Particle-swarp-optimization70-5it,ex2_1_9bis,164.786737001,74784
5,Particle-swarp-optimization70-5it,ex2_1_9bis,158.505826001,74522
