Seed,Solucion Empleada,Problema,Tiempo,Nodos
2,Hybrid-sa-pso70-5it,"hs088
",519.910512001,1044
3,Hybrid-sa-pso70-5it,"hs088
",528.975281001,1036
4,Hybrid-sa-pso70-5it,"hs088
",607.965643001,1218
5,Hybrid-sa-pso70-5it,"hs088
",522.753216001,1068
1,Hybrid-sa-pso70-5it,"hs093
",1168.77333001,442540
2,Hybrid-sa-pso70-5it,"hs093
",1069.40193701,392830
3,Hybrid-sa-pso70-5it,"hs093
",1088.29111301,405472
4,Hybrid-sa-pso70-5it,"hs093
",1164.41154801,446842
5,Hybrid-sa-pso70-5it,"hs093
",1040.42195901,387784
1,Hybrid-sa-pso70-5it,"hs102
",9071.41195601,967524
2,Hybrid-sa-pso70-5it,"hs102
",9145.07552401,957222
3,Hybrid-sa-pso70-5it,"hs102
",8444.80489201,951434
4,Hybrid-sa-pso70-5it,"hs102
",7926.40022601,928380
5,Hybrid-sa-pso70-5it,"hs102
",7639.62375601,967744
1,Hybrid-sa-pso70-5it,"hs103
",1933.47347501,258006
2,Hybrid-sa-pso70-5it,"hs103
",1877.80903601,252278
3,Hybrid-sa-pso70-5it,"hs103
",1990.86472501,267130
4,Hybrid-sa-pso70-5it,"hs103
",2008.43237301,267600
5,Hybrid-sa-pso70-5it,"hs103
",1881.24119601,250512
1,Hybrid-sa-pso70-5it,"hs108
",359.040745001,63062
2,Hybrid-sa-pso70-5it,"hs108
",244.437476001,39354
3,Hybrid-sa-pso70-5it,"hs108
",291.541211001,49878
4,Hybrid-sa-pso70-5it,"hs108
",262.729521001,44392
5,Hybrid-sa-pso70-5it,"hs108
",301.495556001,49516
1,Hybrid-sa-pso70-5it,"hs113
",23.9865970001,3674
2,Hybrid-sa-pso70-5it,"hs113
",24.5234420001,3886
3,Hybrid-sa-pso70-5it,"hs113
",23.9530380001,3730
4,Hybrid-sa-pso70-5it,"hs113
",22.9979650001,3572
5,Hybrid-sa-pso70-5it,"hs113
",23.7998470001,3682
1,Hybrid-sa-pso70-5it,"dualc5
",150.153337001,55344
2,Hybrid-sa-pso70-5it,"dualc5
",148.856938001,54616
3,Hybrid-sa-pso70-5it,"dualc5
",146.584273001,53538
4,Hybrid-sa-pso70-5it,"dualc5
",150.968303001,55162
5,Hybrid-sa-pso70-5it,"dualc5
",151.602057001,56426
1,Hybrid-sa-pso70-5it,"dualc8
",1474.73948401,189210
2,Hybrid-sa-pso70-5it,"dualc8
",1380.31885301,187756
3,Hybrid-sa-pso70-5it,"dualc8
",1282.89864001,185620
4,Hybrid-sa-pso70-5it,"dualc8
",1242.15190301,188572
5,Hybrid-sa-pso70-5it,"dualc8
",1236.03666501,189796
1,Hybrid-sa-pso70-5it,"mistake
",2208.30680201,451752
2,Hybrid-sa-pso70-5it,"mistake
",2286.64717101,491816
3,Hybrid-sa-pso70-5it,"mistake
",2062.84422501,481396
4,Hybrid-sa-pso70-5it,"mistake
",1898.04276501,457126
5,Hybrid-sa-pso70-5it,"mistake
",2047.52395501,493246
1,Hybrid-sa-pso70-5it,"odfits
",55.2310430001,18032
2,Hybrid-sa-pso70-5it,"odfits
",56.6872030001,18472
3,Hybrid-sa-pso70-5it,"odfits
",57.1578350001,18536
4,Hybrid-sa-pso70-5it,"odfits
",56.6755990001,18214
5,Hybrid-sa-pso70-5it,"odfits
",56.4725610001,18400
1,Hybrid-sa-pso70-5it,ex2_1_9bis,139.576452001,75080
2,Hybrid-sa-pso70-5it,ex2_1_9bis,138.942016001,75188
3,Hybrid-sa-pso70-5it,ex2_1_9bis,139.987505001,74968
4,Hybrid-sa-pso70-5it,ex2_1_9bis,138.060078001,74498
5,Hybrid-sa-pso70-5it,ex2_1_9bis,140.001394001,75016
